"Germination","Initial_Size","Establishment","Growth_Rate","Flowering_Prob","Fruit_Per_Plant","Flowering_Prob_base","Fruit_Per_Plant_base","Individual","Final_Size","Flowers","Fitness","Fitness_Std"
0.342698198130113,8.81349258118271,0.41973134768939,2.75460694822618,0.26320808573003,4.52793859155741,0.39607202420274,8.53741012859956,51,24.2777079022657,1,0.79514519091615,0.371287952304759
0.349944389137102,9.01109378259071,0.409802892152758,2.71302512422157,0.322805549163256,0,0.484656030702256,3.88937262880763,52,24.4473238288854,0,0.143408222761015,-0.736074405971518
0.349847431512983,8.54583930045103,0.475670168367923,2.19202374652903,0.331281324258951,0,0.538361284019579,4.89481212643218,53,18.7326826806097,0,0.166411986650866,-0.696988849259269
0.367360465152818,6.3620575322408,0.587509539642012,3.33990334651499,0.393197500282884,6.0120666440664,0.616613355271229,12.2012521902168,54,21.248657242652,1,1.51339876132618,1.59166826895466
0.427254767505335,7.40908582674058,0.492123935234955,2.04485535618145,0.294367057273438,2.36254054458739,0.50442393011199,5.66557753380113,55,15.1505088372186,1,0.707015500451536,0.221547325893304
0.325189459837023,9.01585230814207,0.485144174868827,2.51841960538916,0.294138630030639,0,0.452104079765422,12.5890822528969,56,22.7056992121181,0,0.157763772168672,-0.711682978412308
0.453354410717859,3.53142329560039,0.395819313290416,3.64249397392236,0.250168980146014,0,0.444130597691779,9.047185309739,57,12.8631880735935,0,0.179446431527524,-0.674842102453889
0.182109674874504,6.51987740549087,0.658650533787281,2.834722839076,0.335799576031859,6.79990609998544,0.547682935105567,14.8346880000699,58,18.4820453893205,1,0.935572486607846,0.609887124856993
0.420437763881252,6.2110607971928,0.504287787772839,3.00298527852182,0.359129812849754,0,0.584299535564508,11.5434549108987,59,18.651724137974,0,0.212021629843836,-0.6194937791403
0.320220988374949,8.67673597668808,0.430429372476668,3.48429423147,0.38304495542673,0,0.53395407403358,13.4578382924003,60,30.2323011115625,0,0.137832519080088,-0.74554805052269
0.714899653791527,5.29266537438203,0.519581921672083,2.88988107663297,0.338568973585224,0,0.578894653546075,7.7553986469963,61,15.2951735103772,0,0.371448935919709,-0.348611803349433
0.736238580239602,5.8295402504762,0.389528619592898,2.44959066305755,0.283532776988,0,0.492374665510929,5.18832347038485,62,14.2799873674847,0,0.286785997851767,-0.492462091638124
0.464410817447989,4.55770092872938,0.549374160680612,3.32150947822271,0.295484690278495,3.10873197045214,0.506431959983814,7.4576887804259,63,15.138446833679,1,1.04828257641809,0.80139215979019
0.475863759282513,6.46261074918104,0.557976316544183,2.62274313037793,0.303150482902002,0,0.505643908245076,5.01020083184063,64,16.9497679467211,0,0.265520707581324,-0.52859381829154
0.481569527411687,5.56667795791229,0.561945996289074,3.28801505440678,0.266685457661305,0,0.436086849454787,7.57820494417367,65,18.30332092865,0,0.270616067863819,-0.519936322316342
0.478649404151161,9.83537661687222,0.416034464819958,1.59339973723819,0.316342435394489,0,0.537819366023882,3.79516355148815,66,15.6716865169628,0,0.19913464869242,-0.641389971218047
0.64678583118832,9.02022158969794,0.525862926676801,2.68496845897259,0.345497793505358,3.0414884596657,0.520308208321149,5.74260833658406,67,24.2190104612826,1,1.3745938440207,1.35582566974958
0.625548884384281,10.1988703445537,0.495807686285677,1.91296108394854,0.301075293447873,0,0.483851008050831,3.84108897961143,68,19.5100420693682,0,0.310151945025157,-0.452761151489637
0.564894896280765,6.34557694805483,0.443870952180437,2.57830397447466,0.205107221176656,0,0.34511909260487,6.53022174517036,69,16.3608262655045,0,0.250740435494013,-0.55370688959836
0.494134850232486,9.72635018649568,0.514882960856251,2.63468265596303,0.347722914289481,2.29240081088266,0.513997881245073,4.19002486906587,70,25.625846142183,1,0.837657930708851,0.443521092503775
0.627582958681277,6.23467164057964,0.374975423185657,2.34398829157243,0.201428806842587,0,0.348004512089799,6.12480835760281,71,14.6139973273173,0,0.235328185515618,-0.579893750734578
0.657555110400344,7.34225558479387,0.617671655979388,2.03678077060909,0.312446488917921,0,0.53700430272077,4.34899319615328,72,14.9545649880054,0,0.40615315393869,-0.289646075478545
0.559114638686703,6.22006891367946,0.327903139218367,2.26656900322741,0.297095792670058,1.71648798099939,0.517376707541448,4.24948003808648,73,14.0982153976843,1,0.498028533399555,-0.133541171447546
0.632494672483799,7.32651279602308,0.428123053867584,2.36877439426452,0.289001963709215,0,0.479172313031051,5.37139639237046,74,17.3548559104708,0,0.270785550738742,-0.519648354984072
0.618457392842245,5.7474316704745,0.333081824428816,3.55380588177171,0.286405045688029,4.824020686463,0.454346078372921,9.99766706907619,75,20.4252564756133,1,1.19973030443777,1.05871608255335
0.514125494828827,9.9897962410893,0.361331364479227,1.97705401144496,0.39453515925545,0,0.631883013804566,1.76594633131245,76,19.7503667319634,0,0.185769666560058,-0.664098331884325
0.381293754643079,9.15847058679769,0.368077539462539,2.45037797984655,0.330904338193557,0,0.510452129919943,4.84573491193012,77,22.4417146549614,0,0.140345667021458,-0.741277975987974
0.657964653799724,13.1902914587427,0.381882765791604,3.74222788054685,0.465594090133173,0,0.524860137047901,4.28503584946156,78,49.361076449446,0,0.251265361786154,-0.552814990496131
0.546828430192465,7.40616018014278,0.324396821697924,2.65168851672092,0.219055508989162,0,0.351393707263388,4.13065816094849,79,19.6388299026804,0,0.177389404768501,-0.678337184234131
0.883866049304332,12.297071069778,0.406843548233238,2.43221138647467,0.351829707230168,0,0.492409220161216,3.03000576371781,80,29.9090762762023,0,0.359595199661868,-0.368752415250004
0.311649135921516,9.23218580946638,0.614877714236144,2.13758397926093,0.275918941334604,1.31087100906941,0.442007827418727,2.76592456956463,81,19.7345724798754,1,0.442823218341599,-0.227340189853714
0.361715699226089,7.71585927588653,0.555072306144007,2.89907188696543,0.335207696652901,0,0.517606775441642,2.88581602035858,82,22.3688307105041,0,0.200778367337917,-0.638597138764838
0.397609319742429,7.63370128193483,0.534258314754954,3.43919361261191,0.358927741548706,0,0.526227269368802,3.5224885534431,83,26.2537766894177,0,0.212426085096454,-0.61880657165593
0.334344093645948,5.8121415157056,0.64562269475467,2.00093170799902,0.267180363776466,2.73244119679843,0.483729167978093,7.3203109341668,84,11.6296982501528,1,0.805685259556741,0.389196519466873
0.495213804690513,6.48752234359925,0.677095545321763,2.59670789161378,0.368231155581788,0,0.615138840794618,7.29596611145681,85,16.8462004666449,0,0.335307061137788,-0.410020245169641
0.622095096102801,6.55857193318133,0.481156947872554,2.03176868031488,0.281107922836566,0,0.4954495201698,8.81231409835792,86,13.32550104143,0,0.299325377727307,-0.471156506795199
0.619159526256043,6.15777636624723,0.3908311179496,2.05280619567942,0.297433686628572,1.54360040318176,0.52989742004384,4.00076840089548,87,12.6407214762406,1,0.615517747062992,0.0660840440479786
0.340322284613367,5.58955600357795,0.460163598130263,2.69000290228127,0.274110134974907,0,0.470531587871653,12.4710448708907,88,15.0359218720884,0,0.156603927011598,-0.713653664334894
0.348537656246309,5.46174055356947,0.494792163856031,2.53190267727337,0.308078985244858,0,0.538747564370283,5.14683650854115,89,13.8285955301551,0,0.172453701119421,-0.686723408584837
0.851736992170034,9.12748504183073,0.427463716950837,1.88101585043476,0.31604588564222,0,0.525448751117457,5.58002895256506,90,17.1689440382898,0,0.364086660537529,-0.361121001120687
0.753914022905288,7.02666898648785,0.480275453749709,2.64840089377924,0.333379380728665,3.30904969055233,0.54273520181811,7.19419547351884,91,18.6094364241053,1,1.56024828745629,1.67127001670638
0.516288461913616,9.16463944688019,0.31710234148268,2.78447439347704,0.386712914697678,0,0.57243653642676,10.0836125625305,92,25.5187038652875,0,0.163716280153299,-0.701569107937576
0.759410224858708,9.51712996238728,0.518963674736039,3.46168427447882,0.320144024041751,0,0.431784675340235,7.95350926259978,93,32.9452991289673,0,0.394106320924797,-0.310114776914628
0.529113981664644,6.2144699657739,0.43044528257971,3.33692989196084,0.351269979826573,0,0.554810057590253,7.51317052114043,94,20.7372505914838,0,0.227754617354514,-0.592761954794242
0.469615461234517,5.47535088979471,0.498721410242758,2.49662124763226,0.31866256786439,0,0.558631005615637,5.46097844966623,95,13.6698773697037,0,0.234207285098682,-0.581798265883696
0.653933863938281,6.19654290384098,0.629041003344448,2.49418427545368,0.311623530528358,2.98036467447332,0.53153132681609,7.08286806573822,96,15.4553198729343,1,1.63732784058002,1.80223542129834
0.77311288580143,6.98683053334638,0.479400075229911,1.82813777130264,0.226502540338316,0,0.402687759771544,8.0922582153081,97,12.7728887997011,0,0.37063037561442,-0.350002614235337
0.336989416862956,7.3090738056824,0.438338739043884,2.64435051975381,0.349464477596479,0,0.56307958744686,6.13806374421546,98,19.3277531169752,0,0.147715516058842,-0.728755909864766
0.615794761567763,6.00267125080852,0.325305177468612,1.83163427915032,0.280654199679322,0,0.513359602203245,8.34980501092794,99,10.994698429451,0,0.200321224196043,-0.639373867924592
0.28853672689256,9.2333010305825,0.455580045894362,2.56241907050299,0.323152188791279,0,0.490321282992206,3.6788561125928,100,23.6595866444595,0,0.131451575279921,-0.756389873711856
0.627289577182673,5.61658734089413,0.502075257801835,3.07904297463256,0.317534860896816,0,0.526954488883288,6.27061826575952,101,17.2937137933903,0,0.314946576180394,-0.444614622563776
0.72266666843854,4.80432911363858,0.42559566557311,2.71488488567224,0.284485201375846,0,0.503625041141961,4.12849734917044,102,13.0432004964125,0,0.307563801741602,-0.457158650158689
0.345765071199925,6.05022432518691,0.361242306125324,2.66186011727785,0.307850711030457,0,0.51998510829102,7.49580109996672,103,16.1048508317993,0,0.124904971697847,-0.76751316843897
0.498199076256927,4.98003422140585,0.440471486085263,3.01349777484019,0.256322524792934,0,0.44018948338095,5.6858551008655,104,15.0073220448345,0,0.219442487485194,-0.606885044605219
0.267773792247895,6.90472055981335,0.526630996415762,2.41328443152178,0.305356330595311,0,0.51149332842495,8.38426005170746,105,16.6630546310059,0,0.141017979025536,-0.74013565471005
0.243763605626866,5.50972109122508,0.60933233464854,4.31838941765384,0.373184529553987,0,0.565219721819745,17.9574514528186,106,23.7931212545706,0,0.148533046918964,-0.727366848102946
0.475670771979929,5.27692576832015,0.629746838088876,3.71049970317386,0.301044449150812,0,0.48331913835187,7.20135612899571,107,19.5800314970224,0,0.299552164625655,-0.470771174541773
0.372494014602077,13.666867827604,0.566183390364258,2.27373238448159,0.32740029803622,0,0.451680766066349,4.99762825616746,108,31.0747999740527,0,0.210899924077797,-0.621399662653228
0.399560414049595,7.41484540091541,0.593875749919876,2.22281374623044,0.215563878968468,0,0.362059800939254,8.7285304158379,109,16.4818202833283,0,0.237289240531999,-0.576561733964382
0.427414986297981,7.893898284955,0.598774942371845,2.90421562763355,0.310878819897545,0,0.476406021712062,6.03185828399802,110,22.925582762116,0,0.255925383789436,-0.544897175169833
0.50664276429502,11.4531201329305,0.549856996630252,2.22933996206728,0.395324950628638,0,0.58507554295773,7.65297053532508,111,25.5328984026993,0,0.278581068739708,-0.506403037287929
0.454292682149008,11.6232289033918,0.394793300647908,2.38583033035815,0.451135784243076,0,0.64894479346763,6.5709260187647,112,27.7310520544077,0,0.179351707445798,-0.675003047570785
0.696981534849417,7.40691715388041,0.569406029445806,2.23151632260693,0.257000322683144,0,0.431355155497034,5.43990890642221,113,16.5286565290814,0,0.396865488355651,-0.305426692146691
0.605020688422255,6.660245728515,0.332638833753063,2.83475125233417,0.285512311963665,0,0.462998292314512,29.0179683566332,114,18.8801399197612,0,0.201253376193254,-0.637790054078914
0.596929459653467,5.43893584788076,0.518610157633717,4.32365581657777,0.302364127693073,0,0.459667340127438,11.285595272212,115,23.516086614683,0,0.309573681167094,-0.45374367612896
0.245959394102498,5.24743262980431,0.519488010479577,3.15366168573078,0.240158852045013,0,0.4029682161234,4.23422151690732,116,16.5486272330674,0,0.127772956301069,-0.762640193068686
0.324172650668833,8.61772393146655,0.582797309493758,2.63370366178894,0.317089522826543,0,0.487441557105632,4.83119319578219,117,22.6965310745896,0,0.188926948621256,-0.658733812945145
0.715731353583261,18.0137556768466,0.534579095000789,2.77585698715765,0.462174090563783,5.3801438240814,0.517678157866376,6.33035740656753,118,50.0036095605253,1,2.4411388521467,3.16798587104887
0.561374525127612,5.37609527576396,0.409859633740234,4.10130180201455,0.346322003979803,0,0.537122264334308,6.16092476530414,119,22.0489892422927,0,0.230084757259901,-0.588802828111514
0.484502075836835,9.69336672143679,0.396493706612228,3.25767795077518,0.445368958008816,0,0.610669979196323,8.61019459681836,120,31.5778670372025,0,0.192102023909865,-0.65333906164041
0.538733145686063,10.883432610725,0.534176851125953,2.73371837678516,0.395507757730722,2.47855052631494,0.554619642533444,4.14222974879843,121,29.7522397304419,1,1.00105301048996,0.721144688705982
0.384453548462355,9.18227854991573,0.339548425288545,3.15322245445964,0.364124877379932,5.26431040644812,0.515734702330013,8.94615488617395,122,28.9537669066973,1,0.817746820106883,0.409690244371117
0.337416717488906,10.6155998512478,0.468896833718953,2.54917114564328,0.347366986434039,0,0.503986384853118,9.23395313186269,123,27.0609808344959,0,0.15821363047439,-0.710918626873802
0.371167336926041,6.95481046295926,0.602682981774876,3.22909854099925,0.355439431431804,3.10336108990408,0.548179459650016,6.11187002185725,124,22.457768318868,1,0.917906436324667,0.579870845193765
0.858877616398196,11.3659239150114,0.463365414141958,2.96456328518564,0.32054221379453,0,0.42847798560928,6.42978636155257,125,33.6950007406563,0,0.397974182419607,-0.303542916738423
0.901253404011091,7.03038012627159,0.426433555557866,2.31439805339814,0.202682223046501,6.14384083388007,0.341496146075556,14.2575813746479,126,16.271098078892,1,2.74555443911577,3.6852165618847
0.567735587412139,7.50412545307688,0.448649888838535,2.67954692740828,0.249201650303814,0,0.397102530726317,16.4961508640853,127,20.1076563006784,0,0.254714508182136,-0.546954566623128
0.618829299038895,7.77744303768908,0.60795588533868,3.47480804168881,0.260801454336795,4.23867455612347,0.378565279355677,7.50887047786856,128,27.0251216111386,1,1.97089893159532,2.36900405350454
0.395053316820975,10.9848071119157,0.418677645367551,2.19013159060746,0.329089501021695,3.35050881320872,0.496665150716695,6.35001825322947,129,24.058173072536,1,0.719574124994321,0.242885609234466
0.403958186731509,10.9903209525739,0.467861563887143,2.0263312370659,0.325292698984691,2.26178227992765,0.502977435212197,4.47498544583334,130,22.2700306515803,1,0.616465463989219,0.0676943041708244
0.748949051511023,6.89932724872482,0.484405676954856,3.21269477024812,0.404393735747844,4.43124447175883,0.626184350321794,8.78990751410179,131,22.1654325702086,1,1.97042927394546,2.36820606101961
0.53276863523139,4.5572175630227,0.460211936057858,3.0351196212202,0.318161196215332,0,0.556351848671206,6.14230552651959,132,13.8317004436995,0,0.245186485090741,-0.563143573286453
0.436692862974504,6.33044283336778,0.516720979440482,2.13100754953059,0.311714392128731,0,0.547981659948744,5.07596109145206,133,13.4902214697785,0,0.225648363870854,-0.596340677405904
0.449512470064876,7.70408209474355,0.418674205025744,2.36179333293947,0.352603128723833,0,0.577484043859609,6.81257321430785,134,18.1954497277837,0,0.18819927605357,-0.659970197023351
0.256027186359424,5.03606900254194,0.579001810392867,2.79788441060341,0.332274662660813,0,0.578709283839365,4.65666579194758,135,14.0903389529351,0,0.148240204411899,-0.727864415043403
0.6862966998491,6.20041184351702,0.61323283729746,2.86727292347427,0.37292256178875,0,0.614487461381849,5.11477351113722,136,17.7782729933055,0,0.420859672476347,-0.26465831838385
0.694194981705475,10.7749382023404,0.570140377010231,2.85960455147413,0.497243702660058,0,0.688209518913886,4.89600997828258,137,30.8120623252651,0,0.39578858858817,-0.30725644605726
0.59640568292029,10.1919422873039,0.500857604709472,3.27754207515029,0.358517097696842,2.7992912508987,0.480896742325653,4.3485826898735,138,33.4045196741422,1,1.13490270926667,0.948567905945766
0.425981002127647,6.33616704381993,0.590146239356445,2.28523898867053,0.235552706897816,0,0.407799410086952,5.6194238772253,139,14.4796559672666,0,0.25139108644292,-0.552601372488848
0.552290033753243,4.40887964635126,0.60121754247819,3.22084593093515,0.243479699979588,0,0.423339267245203,6.6451899112365,140,14.2003220689332,0,0.332046456828321,-0.415560318318718
0.558004551104404,7.25867277112141,0.585749332734636,2.8250648380833,0.327914764572916,1.45218721108704,0.519604006185729,3.00336368398475,141,20.5062212168477,1,0.801499335686412,0.382084241423579
0.408723786002399,13.5256790313137,0.450008228014405,2.1777716162198,0.369603912884245,0,0.52021302881931,4.81061211220853,142,29.4558398844942,0,0.183929066686278,-0.667225684047024
0.845565259970414,10.3576059702676,0.477460272721357,3.48671638871403,0.452945671779535,0,0.588580310023496,8.69630871804672,143,36.1140344843744,0,0.403723819629179,-0.293773742776038
0.618463352584296,8.69747179614337,0.759275990930532,2.66043861336434,0.356300658284463,2.3114088549299,0.544432321382012,4.47754732178055,144,23.1390898051071,1,1.55498585713972,1.66232865304228
0.272214966147529,4.95321104476507,0.525614860477727,3.10653772363012,0.329356558305338,0,0.562356800773304,5.98679039302437,145,15.3873369636641,0,0.143080231451583,-0.736631694030433
0.47476722097174,5.43496875793366,0.643636984243177,2.60412504013148,0.322574667278548,3.17504794585358,0.561268828766724,7.84711123789155,146,14.1533382348674,1,1.27580172538741,1.18796857583861
0.718278962456725,3.63177278980688,0.651153560983678,2.62312078718236,0.29625868665288,0,0.55512833855921,4.59079765844885,147,9.52657869926568,0,0.467709904183358,-0.185055371790652
0.556011473749946,4.68785565303114,0.596790138928224,2.77980405564498,0.312148191438584,0,0.552700047907571,4.37085941496962,148,13.0313201565742,0,0.331822164664917,-0.415941411783024
0.441735606206535,10.087674003345,0.303493678800542,2.70157861133136,0.418005367895513,3.0930065672557,0.604981367643414,5.45200972472826,149,27.2526443255202,1,0.548724685840756,-0.047403644092403
0.886112699334512,10.5532759580194,0.471183250178146,3.16806560671101,0.429354224774073,0,0.575715742024864,3.67548636500361,150,33.4334706007316,0,0.417521461696565,-0.270330252219345
0.490716449197927,10.4195643350814,0.351701940517872,3.66160370821558,0.437106623084529,0,0.554957634943554,4.74715707980683,151,38.1523154073248,0,0.172585927426951,-0.68649874366189
0.576138230348787,13.1597375216546,0.389048737226573,2.22258098094653,0.346348746377708,2.5531594334729,0.488746556025286,4.31199940492965,152,29.248582329878,1,0.796425944901689,0.373464073689761
0.650101676646307,15.9019103612983,0.588401170724492,2.94870287234776,0.470877630225064,0,0.544267008880702,4.88033054445543,153,46.8900087581769,0,0.382520587628642,-0.32980002659673
0.371579300193854,5.30204832579115,0.535075064952671,2.24337360583985,0.293554658251752,1.46612907097543,0.529228943747297,3.89351008584523,154,11.8944752709672,1,0.490322731902484,-0.146634052372131
0.705282582993955,8.99238743574576,0.46287050103039,1.92019718831677,0.289986904535835,2.30038637708979,0.481426423155805,5.18935894389227,155,17.2671570703741,1,1.07742599298343,0.850909563394553
